14394	1140	21
1074	1609	8
8501	5209	22
1751	2785	17
564	14	5
815	4647	18
105	3397	9
2063	6751	23
124	7448	0
101	6186	12
12	6828	5
111	8029	2
330	7706	6
190	5363	5
1701	4703	8
10044	6784	14
2921	8132	2
18837	5739	1
139	1365	14
104	7431	21
7092	6831	5
20020	4924	14
1063	7381	24
123	3838	22
6402	1880	2
102	3559	4
728	9633	6
134	3077	20
107	2685	9
416	7962	7
1683	5302	9
113	8283	6
105	5544	6
130	8200	5
105	6471	1
1425	8240	3
192	6075	24
424	3945	6
102	4583	1
1140	1410	12
5218	1805	10
102	3204	14
197	8236	1
390	9490	18
906	2284	11
253	1646	21
138	8183	16
101	420	9
2395	1628	36
5775	2856	24
1257	8152	42
101	7458	26
104	4462	4
16008	9612	21
108	8817	5
12	7653	5
12	3468	17
102	2286	6
13003	9604	6
283	4180	11
1350	828	15
21236	5537	12
103	2862	10
1207	4670	4
760	1167	1
101	9064	1
107	4437	3
101	3593	9
101	8069	1
106	5640	17
493	744	8
2376	306	7
12	96	7
174	2584	13
190	9054	15
351	5794	8
105	9263	6
465	5253	11
200	962	10
5348	7554	7
901	6127	0
2478	190	3
8963	4682	2
3052	1291	18
102	1859	6
108	2972	8
591	7535	15
125	2746	31
1570	6115	15
1403	2363	10
12	230	17
154	1106	11
1194	17	3
129	8817	12
105	4067	6
9957	8333	18
10822	8137	20
101	3946	3
101	6440	9
101	901	4
13005	5813	6
19943	5141	10
144	6849	1
21905	5944	22
956	330	5
12080	1678	7
116	711	21
593	8942	9
12579	8743	21
399	4162	2
201	5923	6
120	9252	1
526	714	11
777	4687	9
133	4558	12
924	1029	2
1742	742	0
338	5730	5
107	1488	9
118	1509	0
8174	1957	20
15	7819	12
101	7911	31
2	7017	0
143	6977	15
201	2980	1
105	6660	18
7	6852	1
192	9466	12
5021	2404	8
113	2130	3
17135	5726	23
3343	7590	5
22212	5052	4
115	4070	6
795	1782	30
109	5714	25
104	5825	9
1096	1725	15
10635	155	7
13472	6466	3
2245	2629	11
137	1497	2
17979	7408	10
5497	5165	21
131	8614	10
453	4737	9
2699	5386	10
8380	4196	10
110	7448	9
8136	8162	9
108	6224	2
5726	5336	14
12	6086	5
167	8778	29
105	1093	1
129	7707	14
2310	2617	1
126	3580	12
296	9799	1
5777	4973	0
101	9958	1
107	5339	3
101	5860	6
8493	8714	1
143	8285	32
266	1418	11
236	9953	7
12	6285	8
116	3759	16
118	1826	0
102	7178	3
5407	3242	6
153	917	1
1468	4484	14
122	5912	20
9149	6114	8
4572	5073	0
6121	1646	1
116	5389	13
593	6560	5
7347	8998	26
216	5033	17
111	4473	4
174	1117	4
123	5336	24
121	7950	11
866	7924	3
25080	2646	4
101	7819	5
1103	934	4
774	6596	29
105	5411	5
118	2179	1
7	6377	13
12	7181	12
116	3553	22
145	8079	17
298	7001	0
408	9407	6
9580	7412	6
1222	6261	10
890	111	22
671	1611	15
106	2375	6
109	4470	23
17249	4219	12
101	7042	7
804	1560	6
8709	6756	9
103	3179	11
146	7694	11
107	2965	0
101	3684	7
15903	2774	13
676	5861	4
102	8559	17
2533	1246	14
105	4558	15
127	5372	3
325	9920	0
2409	3469	6
103	6249	3
103	801	18
326	2436	24
5113	5605	1
14	5944	27
8200	5052	1
102	4010	19
2715	6708	15
105	8808	2
190	8919	9
198	2439	10
101	3685	19
6657	7954	1
3358	5934	9
14767	6481	12
9	5128	13
1132	2480	11
101	879	8
101	3234	19
308	1357	8
765	63	12
423	9421	1
573	3478	16
111	7282	11
893	3966	19
470	3140	3
2194	9966	0
108	87	1
9943	9138	20
3802	2497	9
126	7999	22
1909	2611	52
106	4297	3
103	8589	1
878	3315	29
9730	6824	10
7	5602	2
111	1403	12
101	7731	42
592	379	7
2566	3115	9
1132	3812	14
857	7382	3
823	1189	29
112	4879	11
104	6174	7
106	6673	11
8600	3868	15
203	186	1
723	8318	10
227	740	23
9237	1710	5
587	2695	8
14978	9938	4
109	4589	4
759	1188	33
475	7516	30
1274	3889	17
7153	4998	3
105	1610	37
1010	2023	7
571	8813	0
102	8208	10
147	9883	21
623	747	4
675	6143	13
354	6540	8
147	318	4
7837	6562	3
13264	6153	9
3833	5853	2
154	2478	13
113	8622	10
1274	1842	8
104	9147	19
104	1054	2
13837	2589	7
134	7577	12
110	8289	10
2315	1951	15
1997	4946	10
109	5348	6
101	8181	10
197	209	20
273	8772	16
3824	5135	4
389	7646	33
157	8739	4
491	629	0
1503	295	19
8	920	2
402	4994	17
22215	8035	0
104	6524	25
722	5919	17
2534	6702	18
106	59	4
17348	2038	5
859	9824	9
105	4563	10
684	2792	2
102	7290	8
12033	367	25
102	1751	5
186	9712	0
101	1816	5
112	8238	4
12820	9885	28
235	2834	20
205	2565	11
102	5241	17
113	6666	10
3241	7363	2
392	781	1
478	9398	27
102	9339	22
572	9060	11
101	6135	7
180	2747	11
1053	5913	8
12	8893	11
12	4954	16
840	9518	18
105	316	8
3237	4814	10
113	4076	10
175	320	11
104	25	4
117	8210	5
104	9817	9
145	6193	24
1093	3912	8
253	5913	21
13	4649	0
156	3808	2
2325	1493	2
368	7004	1
139	4302	16
200	6963	20
25299	5247	4
102	2069	14
12	6965	19
293	917	11
12989	7409	24
105	7953	1
911	162	5
188	7585	6
8206	1508	1
113	2126	18
102	6065	1
3476	3828	29
361	9242	24
766	619	3
105	6680	3
1300	259	31
121	6897	20
323	7937	37
184	7160	0
6782	8664	9
101	9852	6
255	7069	7
255	3551	13
125	4014	24
4247	6464	3
152	398	0
18349	9307	26
102	2422	4
394	2527	5
2079	9597	2
9793	2476	12
16700	651	15
16	4481	1
245	1953	0
642	6383	0
104	4052	31
107	7364	11
2132	8992	29
1143	4198	34
361	9243	12
229	9350	26
115	8082	23
106	3710	13
101	6800	18
112	5868	5
119	3773	6
104	1872	4
103	8017	28
2	9688	19
24577	1185	6
7010	5923	2
1104	7007	6
1324	3231	20
1011	9947	0
365	8503	1
103	5681	15
1514	5847	17
14553	4929	21
6897	1953	12
8920	9763	5
104	4209	4
106	7825	15
9905	3983	6
105	3293	11
233	2087	1
1366	2519	1
23702	9578	0
109	4032	13
122	9095	18
101	5469	9
655	2977	8
120	7159	12
125	7845	18
102	9054	12
12	124	22
12	4339	15
2251	1255	4
503	2854	8
174	4175	28
1237	3807	0
139	8654	18
103	6846	19
182	2808	4
6131	4921	4
1188	8462	5
146	9895	42
719	7805	4
14	1123	3
108	1644	15
156	6213	17
1522	4898	11
14	7979	18
143	7410	19
1685	8779	13
1445	3887	4
16	5231	26
115	6617	18
146	892	0
109	2443	8
793	104	18
103	149	8
8825	3433	16
106	4191	5
112	2253	13
648	8884	0
102	4924	16
105	3836	6
754	7908	18
2369	6620	5
271	1883	0
106	7956	8
179	5669	11
103	7762	13
137	4519	0
109	7277	8
109	7075	10
143	3101	17
131	5386	32
772	2817	10
1478	5636	0
16351	1267	22
3106	9855	1
2959	5372	9
13728	4240	5
150	1525	19
3267	1492	14
960	6746	5
102	9457	1
108	9409	8
105	4731	1
636	5875	19
159	1609	31
152	2633	8
125	2403	11
202	85	4
1035	4226	4
103	4953	2
106	1117	13
1172	9029	0
12	9244	2
102	7096	11
113	6337	11
305	1520	6
154	8525	4
137	5450	10
6126	6789	9
151	8773	4
118	1597	0
4139	9797	0
7	7315	21
102	4602	4
224	8934	32
139	2244	6
878	588	8
20426	385	13
344	8082	11
3898	2664	21
318	9036	25
18242	4279	4
1527	121	6
14	4911	13
14090	8903	14
5443	4426	10
109	7118	4
103	9500	1
2582	7162	5
101	4410	20
106	8057	6
364	1233	0
1181	4442	2
3370	8643	2
7	4823	8
113	1935	8
113	2912	15
884	4466	23
2141	5145	8
1024	9420	31
1570	7826	24
114	1077	3
204	9100	0
574	8589	10
1510	5887	11
106	2719	6
106	6140	9
11770	1427	9
150	2993	14
106	5435	9
101	9840	7
1339	2356	17
874	6609	15
584	8911	4
1364	114	11
102	8305	5
136	3019	9
244	2854	0
106	1782	23
109	5069	29
112	6223	1
1370	159	8
314	8488	0
289	601	25
4478	9764	7
102	1429	2
190	9161	29
7	5044	2
501	1102	17
529	9670	6
1216	7994	7
371	8233	10
896	1359	5
128	6339	4
121	4573	4
146	3384	29
12	9294	33
17566	850	10
102	4503	10
112	1224	6
101	9214	7
126	2276	10
1742	4411	14
117	5396	21
1359	8025	7
430	8743	13
13232	8475	21
646	6045	5
3815	7057	21
102	9172	27
149	2294	0
143	3185	11
1938	2894	2
219	8242	10
7827	9584	16
103	1398	6
106	6326	16
102	3635	5
381	9343	0
1109	17	10
265	3905	23
112	9253	3
4354	7527	22
2582	754	22
455	1848	23
3936	6281	18
1062	4738	7
4463	495	3
153	7042	18
109	4938	31
766	5935	6
105	2194	4
102	6589	21
3395	4348	17
3116	9262	16
171	7165	8
1861	5068	15
1737	461	3
5954	2900	39
4184	6583	2
177	8674	8
14456	1735	5
642	736	8
6502	4800	13
4267	1199	1
1305	3106	4
590	5889	16
114	2739	0
566	8754	3
216	4093	12
286	1025	9
138	9157	11
5496	9622	10
1233	8606	12
190	3143	7
122	2892	9
110	8809	1
10538	1933	26
1144	6593	38
308	592	16
328	4246	9
1622	9818	8
219	1627	1
122	3202	11
6290	305	5
101	9950	3
1929	169	17
2947	4769	5
417	8798	16
2685	7925	9
16625	1700	13
4180	8881	15
523	5753	4
280	4161	15
111	5447	20
792	4866	0
14	3235	16
104	2970	4
14850	2589	10
844	6450	23
2777	4825	15
290	2356	8
119	6362	11
1087	1364	19
104	7155	16
101	6992	9
103	1084	10
171	8729	10
424	7291	3
632	1375	10
7163	3891	10
302	389	26
1403	7715	28
4476	9794	15
128	7	13
2005	1082	2
601	3278	32
9202	3356	4
4986	5180	2
111	5446	0
14	8643	12
102	5168	12
102	1468	4
107	2311	12
21016	8497	5
626	975	20
290	1087	7
1440	2032	2
8587	4569	13
4307	9346	2
102	4186	4
114	1755	5
116	9562	6
231	6918	0
14867	3082	9
169	4507	28
710	3394	13
997	58	16
111	5099	8
9242	7993	6
1958	1602	3
208	7630	15
104	4628	1
25052	9826	0
6421	3226	1
292	5499	3
4438	4055	0
104	920	9
794	9161	31
824	3175	8
154	8456	24
2874	6982	10
111	8269	5
109	175	19
352	2973	3
106	982	19
3133	8444	3
16992	4802	0
118	474	4
101	4416	37
1516	42	4
102	8657	5
248	225	0
16220	3883	10
110	2504	15
117	4410	21
23026	5446	1
1980	3286	2
24170	7511	2
199	5759	1
105	9469	8
9415	8421	2
102	4727	8
102	5561	10
13802	4754	1
101	6524	17
269	6973	13
529	6859	4
4997	4158	4
1202	3248	9
8854	2976	3
103	4535	4
1810	360	11
235	8890	5
1601	6232	15
6575	4099	5
103	9404	1
112	2881	21
105	5688	15
270	5845	6
23721	6123	5
1564	8919	7
7290	9940	14
6676	443	26
12	9269	4
227	4491	12
137	7969	3
115	7416	2
122	8746	7
110	2016	8
21323	6983	0
268	6871	2
203	4500	12
24293	1748	13
105	9630	2
2450	222	6
14	5888	25
233	1828	5
188	7181	7
1539	1593	12
103	792	4
104	8671	2
693	9421	20
403	6118	22
107	2540	20
9	7348	20
504	4416	19
241	1138	25
102	3065	13
1435	950	13
838	5922	5
121	1536	35
1932	7273	4
4491	6108	8
108	3079	6
108	7278	18
12	6460	12
12	2224	4
23107	8658	0
303	6569	17
101	5396	20
511	6163	17
115	7452	10
103	3155	9
101	2450	7
12	4537	3
114	3920	14
3008	3664	18
1017	7031	2
3955	2792	7
325	9855	0
3243	1540	6
9873	650	5
112	5952	4
104	3549	0
1778	4957	15
104	6778	22
230	335	6
7910	7777	3
18029	485	10
170	2196	0
123	9891	11
383	1752	21
754	9576	0
101	6525	5
113	3285	40
104	662	13
19726	161	30
103	58	24
12967	4588	2
107	10	17
230	9387	1
776	4148	27
210	2155	0
182	3026	19
516	5632	17
706	1534	10
109	739	16
106	7452	3
102	9564	20
114	2331	11
21168	6953	8
19744	7747	29
112	6985	14
109	1673	24
200	8049	14
122	7426	2
105	6838	7
165	1801	9
125	1632	15
108	1699	4
1010	6272	2
2104	6641	6
3087	8927	2
4984	8215	2
514	6246	12
7332	152	30
101	4668	27
3187	5987	3
107	2891	15
128	5704	18
1037	1600	11
103	5656	9
285	708	6
113	1161	7
194	8463	1
415	7752	7
22875	54	18
6561	4354	24
24242	4795	20
234	396	4
14101	3918	13
4958	8940	0
284	9705	6
138	9921	28
365	5942	10
163	6982	2
125	8963	10
12	4283	6
183	2416	1
1564	9819	2
1241	7773	4
120	168	34
101	7890	8
8977	8391	6
697	5935	25
22980	1947	5
107	8192	13
14235	8483	16
19263	8015	7
5037	6865	3
8637	8241	15
113	3660	10
102	4182	5
859	5793	4
112	7168	14
589	9288	24
281	9831	16
6611	5280	9
6550	9267	7
101	2868	8
250	4086	20
155	5070	13
1735	5224	12
102	7970	37
2725	6837	8
1938	522	2
1992	8897	16
373	2761	6
8466	9225	17
103	5791	11
1405	1099	8
10410	5987	12
145	244	5
361	4408	27
112	8590	4
384	8219	7
243	3460	19
678	4047	9
4492	8754	7
305	2227	0
4620	4596	17
8563	3385	2
106	9051	13
113	4774	3
105	277	14
559	129	12
261	5788	45
1513	2964	16
143	8251	0
562	1078	14
2542	3736	11
475	9715	4
122	715	3
18172	6708	24
107	7	4
744	7408	23
225	2907	0
109	1005	20
107	4206	16
9918	6129	24
133	5079	3
161	1280	30
167	7800	6
262	397	19
108	256	8
1898	5514	11
146	1931	32
161	6977	13
101	1841	3
9545	6057	2
785	4974	15
144	6238	24
416	2756	5
13689	530	2
104	441	4
115	7861	21
7818	4255	33
105	9618	3
251	6680	8
112	2316	2
110	5728	1
412	4747	7
23958	3307	23
740	197	27
544	7994	22
108	7266	19
494	9051	12
276	4889	42
4114	2426	3
260	6248	3
14	747	12
102	7607	6
108	3013	5
108	7559	15
3109	5985	3
101	8341	6
462	1577	14
663	6918	22
107	4043	11
103	5462	15
110	9196	6
660	4494	6
1149	7172	2
111	9286	2
1013	599	11
120	4470	9
2	3573	5
2861	2437	26
400	7667	4
110	2791	6
1408	2695	4
101	5690	9
101	6111	21
265	4268	5
3734	6504	5
16406	4862	5
178	737	0
858	4212	4
102	2931	26
105	3102	1
1039	8997	21
21884	2274	8
106	5847	10
3469	7135	16
626	6061	7
5963	5827	6
9855	7547	4
105	7734	3
156	2632	20
120	2909	18
7874	734	13
111	4346	23
5307	2474	0
109	326	33
118	2881	4
12	8903	21
120	3712	10
11080	96	9
24330	4244	5
2107	1826	9
628	9814	10
162	1335	0
128	9269	21
105	4072	7
127	6998	3
12	4228	4
16474	4652	0
201	3617	0
411	18	13
14	2563	34
1234	8526	11
423	2954	4
10013	43	20
2358	9824	6
112	6229	4
103	6083	3
1742	8391	4
3988	4486	15
15599	6656	28
103	4109	1
23011	5075	14
613	4495	9
112	4531	1
102	474	34
3079	8969	8
823	8636	6
417	7238	7
119	5476	17
122	2715	2
713	8498	5
24166	9295	0
12	975	12
114	9733	3
116	7977	13
102	134	5
12	9615	1
9671	4373	9
2573	1570	5
225	1889	9
254	5575	2
12	9771	11
815	4108	10
4821	6251	14
102	711	19
209	3163	24
7247	1912	19
245	7737	1
1705	4207	38
1688	601	18
153	3995	11
19308	5072	18
504	9939	15
103	7716	18
1541	9794	8
5027	6857	2
1671	5387	1
102	3176	22
139	3514	15
10916	8939	13
6680	3390	13
2488	6392	12
101	2088	2
164	4895	11
101	9388	22
118	5377	3
3629	7978	18
968	8765	2
120	5902	15
233	5878	0
14	8567	13
119	4179	42
1128	4647	25
216	133	2
19364	16	12
21242	8570	19
116	4772	20
4794	3924	26
185	2118	8
1153	693	16
12	685	18
115	9538	13
403	4372	7
106	6186	3
110	4923	15
9	1728	22
115	9065	19
191	7870	22
212	5895	27
1195	9928	11
586	4091	7
5379	5473	4
108	5591	14
111	1309	3
2970	5181	29
1556	6802	1
17216	3724	27
4967	4938	10
3921	2870	7
111	5045	5
111	5243	7
911	5787	5
105	521	4
14	8475	23
9842	1417	6
2648	8546	0
102	2158	4
459	1339	3
280	7287	7
106	7338	7
7685	3381	13
124	7455	0
111	869	42
6161	2054	2
517	828	12
24837	8008	19
102	4455	3
105	2921	23
922	8694	10
174	4983	5
140	5882	2
209	8982	8
2	2464	15
121	1674	27
24573	9051	6
232	4927	18
9	1	4
10474	5762	10
10261	5978	7
3561	9293	5
281	3100	0
3385	9719	5
1926	4611	0
119	686	9
189	6768	8
103	6977	10
502	7345	7
219	4964	14
101	5537	1
128	1943	2
1309	9058	25
507	5391	6
1154	2460	9
2227	3311	10
102	3779	12
3477	9970	27
2928	4502	14
3236	4590	0
108	8063	13
2464	6660	1
12	5927	8
127	3449	7
12	357	2
23629	6896	1
115	5420	16
107	5599	18
101	418	29
2827	8740	16
301	6327	2
1454	9792	18
109	1977	10
871	9348	4
2186	7912	11
2997	3844	15
113	3614	6
105	1792	6
2930	3422	7
101	5536	21
228	1789	9
173	7007	20
729	1001	24
2853	5188	0
23846	1246	6
221	6154	5
151	3226	3
3972	8348	13
119	2312	14
103	1415	27
197	8235	1
214	2631	0
4669	4578	23
2815	4093	0
197	7366	1
2087	7569	6
6454	99	9
1435	6023	6
11584	5481	10
105	5551	6
105	6464	1
12	3341	7
1366	297	4
154	6197	21
764	1099	3
215	6533	13
15204	999	19
106	2019	2
101	8938	6
1941	7704	22
199	4933	0
784	5080	8
1467	4808	1
676	5618	32
105	8647	9
102	9898	18
126	5943	14
110	6420	14
7228	6992	10
739	8787	3
119	6401	1
5983	7570	6
1039	8415	18
2115	3680	36
108	7519	20
5342	9366	19
120	9251	1
108	8626	20
305	1257	18
117	4813	7
453	5583	9
414	151	9
12830	5547	10
104	6249	12
6967	694	0
25542	5887	14
272	489	4
101	5276	41
710	8575	13
11908	6775	10
105	2090	4
116	1706	29
190	1146	8
105	4517	21
102	3173	3
2242	8740	6
981	3175	4
6281	5396	9
213	9216	9
104	9795	12
914	9053	5
1789	565	20
5950	2254	12
182	4841	3
211	79	8
8887	7180	9
213	5122	14
614	3204	1
1939	4730	9
161	4734	7
145	8521	9
11477	5413	10
111	5631	20
121	8975	19
276	8637	13
2	1903	17
914	2646	5
20940	4253	3
5391	6793	5
1752	2313	8
118	1829	0
1655	8199	2
1292	6172	9
16910	5573	21
3061	8340	10
147	8256	2
25400	43	0
319	5309	16
101	324	16
9648	4117	22
3044	9596	0
181	1729	23
140	7711	22
1834	4838	11
689	8769	28
3151	3489	42
105	1090	1
120	7203	11
105	6433	14
21	3648	12
495	7271	3
104	9219	14
7441	9194	7
7895	5035	16
7314	9519	8
117	3566	10
128	9272	0
15	6886	4
247	380	12
3332	5939	0
106	6182	2
108	6800	2
578	8613	0
13295	177	14
894	9274	13
106	9866	20
101	1101	18
230	6640	5
107	1943	11
102	588	16
118	1506	0
111	7769	19
9621	6586	5
107	2962	0
638	9118	6
110	6845	17
2456	4764	29
8704	3405	26
2435	2769	12
155	540	8
6460	4221	15
1702	6992	28
882	8276	18
1237	5383	3
388	9366	14
142	7090	2
113	7513	15
101	1795	20
1556	6608	6
1005	4698	11
191	9040	7
617	5990	1
104	2730	22
128	5429	23
144	9572	19
4882	3491	16
105	3977	8
123	6011	18
118	2180	1
2201	729	6
2448	9191	5
241	2944	0
23612	4853	5
9055	6660	23
17126	1069	6
102	8003	5
103	6824	23
357	9305	14
215	4655	11
1108	2471	13
102	6086	10
101	2614	34
174	916	6
143	391	24
107	8735	22
389	7675	9
1385	2413	6
1951	1579	1
531	4223	17
112	7262	3
237	6859	23
45	6322	19
102	5510	8
3951	1342	5
1100	8525	10
105	6191	10
120	2927	5
17987	8427	7
104	9485	10
3912	667	12
9180	7289	0
101	4999	10
5548	1768	4
7922	4702	9
126	1136	7
228	218	22
6419	8140	11
113	2104	13
113	7802	7
3923	2582	2
20706	6977	11
1049	3351	12
237	2723	23
290	5125	11
2481	9026	4
23600	3654	31
103	5065	16
8813	4432	13
492	4600	36
24840	8964	12
860	665	7
2512	1847	10
112	3825	3
299	9276	2
1464	3962	5
4119	4306	3
2470	5417	12
159	8698	10
215	1870	9
21	2631	10
542	5791	4
6011	7422	28
486	9841	11
23938	9590	10
21328	6720	20
4288	6283	4
2749	2865	14
10852	85	0
110	924	4
106	9225	28
909	6660	41
121	1710	8
9115	1517	7
101	3082	3
104	70	29
14449	4320	4
9384	8142	25
222	9825	4
108	4246	5
106	6976	22
22619	6062	6
538	534	7
359	3159	12
101	4813	6
417	1251	1
570	4954	28
4255	1993	13
2285	4710	8
134	9864	25
3238	3737	10
102	654	14
22747	2054	8
156	3355	17
1495	846	7
18776	1394	5
17751	4648	15
1237	5322	13
156	5715	0
169	1955	8
4420	7866	7
395	7819	0
950	6355	7
105	5965	1
184	3022	13
2401	8286	11
23705	617	46
396	9391	14
1677	7607	7
133	3338	3
107	7999	24
4489	7148	19
3610	3066	8
2930	6521	8
694	2236	0
891	4733	0
21194	8346	4
889	1673	10
2628	2308	17
2050	4935	11
362	6441	27
1336	391	35
9847	5147	7
102	6127	12
114	4322	5
112	7287	5
107	605	3
150	9858	10
5764	9257	6
251	2825	7
116	197	11
102	6308	1
501	6527	18
123	3583	25
677	1438	11
104	2116	16
601	2599	15
180	3811	20
211	9577	17
2075	3786	0
107	3315	18
24803	9775	16
569	2753	40
243	3571	24
19730	4959	11
545	9766	1
416	7544	2
277	5373	19
105	2892	16
2950	9533	2
102	5772	6
487	470	20
429	4756	2
347	577	5
1534	9976	23
118	1669	0
415	7864	14
274	9206	9
117	1101	19
119	4259	12
109	2129	22
412	761	2
148	7308	24
576	3592	14
12	6798	2
1614	6724	7
1	8810	10
2223	6331	9
1241	9124	5
151	1111	5
9	1188	7
1397	1228	26
101	9153	5
101	938	22
692	3648	4
15963	4312	0
103	9636	1
14660	3481	8
11666	8491	19
9394	438	11
428	1205	1
3208	1252	3
186	2476	15
102	2784	25
3067	96	0
6886	8670	9
123	3639	9
125	7830	17
21267	2610	30
275	3892	27
725	7911	17
2420	533	11
1846	2775	24
121	1154	16
278	9017	10
146	3621	3
125	3419	15
12	9294	14
330	1720	0
114	97	29
140	7287	6
217	6246	2
137	6111	6
5604	4648	7
335	7545	20
211	4110	14
4317	650	32
2014	5308	3
212	8588	7
1253	2796	3
102	9378	25
102	4072	15
1859	4564	19
3426	8347	0
111	3742	3
184	5603	4
106	7431	18
21	866	5
133	8997	13
2576	6952	4
104	7917	2
182	3017	2
103	2563	29
141	6198	6
10397	7806	4
5768	3986	42
129	278	5
108	8477	4
246	5022	12
14	6612	22
22322	3198	5
19876	8026	1
10078	8698	5
254	6825	8
106	5033	3
160	7379	12
124	2225	9
4946	9781	7
119	9382	13
134	4969	16
221	5162	9
107	851	7
435	6220	21
1606	9816	10
4743	4385	3
112	3634	9
164	4696	18
269	7532	13
106	226	11
223	9638	7
25392	18	0
112	5498	24
1315	9688	16
637	7572	8
370	6495	20
492	8106	18
263	9496	7
274	6005	30
9943	4531	25
327	7976	4
1439	8806	7
2146	4757	3
142	8722	8
1220	7316	6
3175	8613	5
2251	1554	19
12	1092	18
6916	632	0
1160	1861	2
112	8209	6
1602	3228	43
14012	2815	4
3588	8118	15
2446	8546	3
380	7215	0
1979	4264	4
112	6962	4
296	6173	37
3438	5245	15
102	2118	22
145	5836	17
108	6175	11
24537	288	14
3684	7376	17
103	5861	21
107	151	22
107	1724	8
196	7181	23
148	6536	15
436	5627	40
344	9036	8
2640	3830	15
3125	6390	10
570	504	9
102	9733	2
154	7445	17
102	5639	5
6141	7321	0
113	729	19
3680	1624	19
9	9056	25
13985	524	7
1089	5345	10
223	7936	2
107	7001	17
1105	8673	8
6404	3231	13
9892	8182	15
11801	2972	3
5532	8760	33
1326	1030	13
105	4907	8
111	8180	6
1207	7359	7
16	5561	5
103	1455	9
373	5398	3
9	331	8
704	7847	16
101	4103	19
173	9691	16
818	9760	18
979	1122	14
1694	6027	14
1612	4513	15
12	9384	3
190	6928	24
16235	1080	26
120	1509	7
101	3776	22
107	2865	17
106	7648	11
267	9575	9
6099	1133	2
228	6739	8
5773	4423	4
101	3877	10
116	9294	7
5436	9997	23
2964	3905	16
105	97	20
276	8785	14
106	8751	23
9870	8452	5
205	9336	9
2371	5866	17
12	3365	21
114	7878	3
108	9494	3
15782	5765	5
105	5036	10
112	9631	6
1615	8674	1
3624	8369	3
120	6	9
10389	165	6
153	9862	32
327	6826	5
118	9289	8
975	198	4
102	4608	3
2975	3488	4
2499	8301	12
106	8545	17
265	1237	7
141	3866	19
119	2829	16
5518	8844	6
243	6422	9
103	2925	2
12095	2282	18
7810	9849	9
113	9489	12
2673	4381	13
501	9814	3
1631	1671	35
146	6828	8
17565	3150	2
1395	9472	14
110	2495	4
107	9624	9
12641	7294	3
795	9142	8
1342	3228	35
3798	6594	27
104	614	4
162	6065	6
686	8455	14
13781	5415	3
192	5661	12
17706	8627	3
23336	1405	15
12	3401	15
247	9850	12
960	4066	8
146	7119	2
430	9793	43
3423	8962	33
653	241	21
129	3572	23
125	2713	12
112	946	5
230	3829	22
168	9613	16
196	4238	10
103	5769	15
3648	7119	5
221	2785	13
1100	12	14
20169	6430	0
900	8810	8
183	6537	7
231	8989	27
118	9422	10
188	280	23
816	2112	18
619	1197	12
104	2823	3
123	4739	34
6809	80	25
106	9612	27
1638	5482	5
103	650	19
4320	3159	0
425	5245	10
1778	4885	41
327	6537	13
12	2338	19
379	1227	7
481	5465	4
199	2120	13
102	3719	4
701	39	7
5295	8935	24
14	6943	23
10943	104	0
101	1129	1
20678	7447	21
9143	7265	7
110	3121	4
164	4692	19
106	1824	8
105	1860	14
243	9986	48
636	553	0
632	1348	27
105	8452	3
1801	1837	12
6124	8433	13
103	6468	20
228	6271	16
184	7177	0
2487	9833	14
147	3295	40
1252	713	7
157	461	0
106	3316	10
19651	2892	7
115	4114	11
7586	6929	4
2379	8391	2
2297	7221	8
202	989	6
2873	3308	14
2598	8212	4
157	7666	40
568	3684	3
104	2932	18
195	931	21
5209	7863	2
101	8568	1
103	9401	15
988	4231	8
229	525	6
510	5779	6
1414	7636	24
2547	8707	14
229	8806	21
16333	979	3
1250	582	7
397	5297	16
102	8375	1
17	8357	11
108	974	7
23537	2982	3
1966	3187	13
336	7653	0
5655	4616	0
456	7826	6
105	4916	3
6906	9112	4
180	9310	0
1426	812	7
1620	6679	4
1300	6214	11
4558	1837	15
104	7700	4
12	4092	10
25508	5765	9
104	6782	12
134	2264	7
133	8312	1
449	220	6
16802	6330	5
111	5422	0
379	4569	20
725	4849	16
1589	7111	5
921	172	24
3369	5384	27
2751	9523	5
103	7353	5
1658	4061	0
2820	3853	6
116	882	11
4862	1101	3
9760	6092	1
477	6174	0
109	8234	22
157	4068	19
677	8297	6
131	1392	17
15440	2488	3
136	4219	37
112	4235	8
8850	1100	13
221	7377	2
223	798	24
103	9977	13
173	7621	5
116	1659	9
304	1770	0
108	5387	15
108	8994	22
441	9637	22
2221	1988	0
14	163	21
2776	3390	8
224	9886	25
103	9565	7
109	5765	25
3744	915	15
101	274	6
109	3533	8
368	536	1
3658	3309	0
111	6918	7
4607	2248	4
2375	9712	14
118	5914	2
6336	7297	10
678	6633	2
13548	1948	4
107	5509	5
748	5298	0
109	7013	14
205	6533	18
133	411	0
160	1770	9
1449	9350	25
3136	3060	9
182	1046	7
110	6188	7
2347	1288	14
104	190	15
162	6534	10
406	2025	5
155	2837	32
21877	5932	1
979	1524	3
123	4935	12
102	9847	7
102	7345	25
282	2254	15
242	5033	29
1443	2314	18
109	2216	16
103	1949	14
1057	6489	7
101	2429	5
1396	5497	4
351	1649	18
485	4360	28
10523	4801	6
17407	966	21
698	1964	6
161	6090	11
116	9688	10
109	4219	38
12	5009	1
1886	2024	0
263	8990	42
163	4043	19
163	705	8
108	7113	4
263	7855	13
107	9002	10
177	5519	9
1055	1266	4
229	6022	8
1469	4920	4
